House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.01,0.2,0.01,0.1,0.05,0.1,14235,0.8346004443611184,5.270039891128986
0.01,0.2,0.05,0.1,0.05,0.1,14235,0.8346004443611184,5.270039891128986
0.01,0.2,0.15,0.1,0.2,0.1,14199,0.8345889228712855,4.700958452084861
0.01,0.2,0.1,0.1,0.2,0.1,14199,0.8345889228712855,4.700958452084861
0.05,0.2,0.01,0.15,0.05,0.1,14125,0.8345752052297113,4.934628724778152
0.01,0.2,0.1,0.15,0.15,0.15,13913,0.8344825120468667,5.191730252786301
0.1,0.2,0.1,0.2,0.05,0.1,13961,0.8344715704213095,4.271299032957069
0.1,0.2,0.2,0.1,0.1,0.1,14146,0.834471282952774,4.868448670061958
0.05,0.2,0.05,0.1,0.2,0.05,14489,0.8344669657316768,4.92171399759747
0.05,0.2,0.1,0.2,0.15,0.05,14276,0.834463399358672,5.28952055212145
0.05,0.2,0.1,0.2,0.1,0.05,14276,0.834463399358672,5.28952055212145
0.05,0.2,0.1,0.2,0.2,0.05,14276,0.834463399358672,5.28952055212145
0.05,0.2,0.2,0.05,0.2,0.1,14272,0.83444693237489,4.961416290032986
0.15,0.2,0.15,0.1,0.05,0.2,13726,0.8344444684766017,4.447810083490546
0.05,0.2,0.05,0.15,0.01,0.01,14579,0.8344145321705123,5.007691514388096
0.05,0.2,0.05,0.15,0.1,0.01,14579,0.8344145321705123,5.007691514388096
0.05,0.2,0.05,0.15,0.05,0.01,14579,0.8344145321705123,5.007691514388096
0.1,0.2,0.15,0.1,0.15,0.2,13730,0.8343524080848403,4.5184728350455385
0.1,0.2,0.1,0.1,0.15,0.2,13730,0.8343524080848403,4.5184728350455385
0.05,0.2,0.2,0.1,0.05,0.2,13812,0.8343436939184745,5.105190814663533
0.01,0.2,0.01,0.15,0.2,0.1,14128,0.8343318372947128,4.952314305422185
0.01,0.2,0.01,0.15,0.15,0.1,14128,0.8343318372947128,4.952314305422185
0.01,0.2,0.01,0.05,0.01,0.1,14341,0.8343108897353398,4.995269892824582
0.15,0.2,0.1,0.1,0.15,0.1,14079,0.8343098245485007,4.279863481844512
0.2,0.2,0.1,0.05,0.1,0.1,14088,0.8342768328780128,4.05766770060233
0.05,0.2,0.2,0.2,0.05,0.15,13823,0.8341900099709999,4.929920883666761
0.01,0.2,0.2,0.1,0.05,0.15,14049,0.8341862918707599,5.10649766694591
0.2,0.2,0.15,0.1,0.2,0.2,13577,0.8341669443524911,3.9740956954385314
0.05,0.2,0.01,0.05,0.15,0.1,14287,0.8341600391125935,5.079724439249622
0.05,0.2,0.01,0.05,0.1,0.1,14287,0.8341600391125935,5.079724439249622
0.2,0.2,0.1,0.15,0.05,0.2,13566,0.8341533304663454,4.038598448696217
0.01,0.2,0.15,0.2,0.05,0.05,14295,0.8341415297796065,4.942772663085756
0.01,0.2,0.15,0.2,0.1,0.05,14295,0.8341415297796065,4.942772663085756
0.01,0.2,0.15,0.2,0.15,0.05,14295,0.8341415297796065,4.942772663085756
0.01,0.2,0.2,0.1,0.2,0.2,13769,0.8341300327747512,5.483360702013383
0.15,0.2,0.01,0.2,0.2,0.05,14177,0.8340850213549758,4.145474630497726
0.05,0.2,0.1,0.1,0.1,0.2,13794,0.8340762630393558,5.429086133369167
0.05,0.2,0.15,0.1,0.1,0.2,13794,0.8340762630393558,5.429086133369167
0.01,0.2,0.1,0.2,0.15,0.15,13817,0.8340655236772736,5.137287929605614
0.05,0.2,0.2,0.2,0.2,0.2,13520,0.8340520992809807,5.010304325063945
0.1,0.2,0.1,0.2,0.01,0.15,13802,0.834031233634221,4.5637092217243245
0.15,0.2,0.15,0.15,0.01,0.15,13806,0.8339832342829445,4.491526452213277
0.01,0.2,0.2,0.2,0.15,0.1,13985,0.8339778529767827,5.042203980567659
0.01,0.2,0.2,0.2,0.1,0.1,13985,0.8339778529767827,5.042203980567659
0.01,0.2,0.1,0.2,0.01,0.15,13873,0.8339581966567842,5.271845843885194
0.05,0.2,0.1,0.1,0.2,0.05,14484,0.833951648831861,4.8653210726044955
0.05,0.2,0.15,0.1,0.2,0.05,14484,0.833951648831861,4.8653210726044955
0.01,0.2,0.1,0.15,0.05,0.05,14407,0.8339205656687014,4.94476809753705
0.1,0.2,0.1,0.01,0.2,0.2,13966,0.8339084835259933,4.76554709290959
0.1,0.2,0.01,0.01,0.2,0.2,13966,0.8339084835259933,4.76554709290959
0.1,0.2,0.15,0.01,0.2,0.2,13966,0.8339084835259933,4.76554709290959
0.1,0.2,0.2,0.01,0.2,0.2,13966,0.8339084835259933,4.76554709290959
0.1,0.2,0.05,0.01,0.2,0.2,13966,0.8339084835259933,4.76554709290959
0.15,0.2,0.2,0.01,0.01,0.2,13996,0.833900813982217,4.436645596153511
0.15,0.2,0.15,0.01,0.01,0.2,13996,0.833900813982217,4.436645596153511
0.15,0.2,0.05,0.01,0.01,0.2,13996,0.833900813982217,4.436645596153511
0.15,0.2,0.01,0.01,0.01,0.2,13996,0.833900813982217,4.436645596153511
0.15,0.2,0.1,0.01,0.01,0.2,13996,0.833900813982217,4.436645596153511
0.1,0.2,0.05,0.15,0.2,0.01,14533,0.8338500608726583,4.684058612385096
0.1,0.2,0.05,0.15,0.15,0.01,14533,0.8338500608726583,4.684058612385096
0.1,0.2,0.01,0.05,0.15,0.1,14241,0.8338474966554739,4.463900525889293
0.05,0.2,0.1,0.2,0.2,0.1,13982,0.8338359368384904,4.811030141243433
0.05,0.2,0.1,0.2,0.15,0.1,13982,0.8338359368384904,4.811030141243433
0.01,0.2,0.05,0.01,0.01,0.1,14540,0.8338311321515929,4.655343219184924
0.01,0.2,0.1,0.01,0.01,0.1,14540,0.8338311321515929,4.655343219184924
0.01,0.2,0.01,0.01,0.01,0.1,14540,0.8338311321515929,4.655343219184924
0.01,0.2,0.15,0.01,0.01,0.1,14540,0.8338311321515929,4.655343219184924
0.01,0.2,0.2,0.01,0.01,0.1,14540,0.8338311321515929,4.655343219184924
0.1,0.2,0.05,0.2,0.05,0.2,13605,0.8338297465169899,4.753259199255546
0.1,0.2,0.1,0.1,0.05,0.05,14452,0.8338244982993419,4.621763530009543
0.1,0.2,0.15,0.1,0.05,0.05,14452,0.8338244982993419,4.621763530009543
0.1,0.2,0.1,0.1,0.01,0.05,14452,0.8338244982993419,4.621763530009543
0.1,0.2,0.15,0.1,0.01,0.05,14452,0.8338244982993419,4.621763530009543
0.15,0.2,0.05,0.2,0.2,0.05,14168,0.8338182513800511,4.588383648513912
0.15,0.2,0.05,0.2,0.15,0.05,14168,0.8338182513800511,4.588383648513912
0.2,0.2,0.15,0.2,0.1,0.2,13401,0.8338169285228293,4.048406489450366
0.15,0.2,0.2,0.15,0.15,0.2,13548,0.8337942486215516,4.207503018767853
0.01,0.2,0.05,0.15,0.01,0.2,13805,0.833791082800964,5.518361010914987
0.1,0.2,0.2,0.1,0.15,0.2,13725,0.8337771572518924,4.860991516247098
0.01,0.2,0.01,0.2,0.05,0.15,13890,0.8337656992463032,5.222233874238896
0.2,0.2,0.15,0.05,0.01,0.1,14115,0.8337562569017213,3.6932374420461302
0.2,0.2,0.2,0.05,0.01,0.1,14115,0.8337562569017213,3.6932374420461302
0.1,0.2,0.1,0.15,0.05,0.15,13892,0.8337503073186672,4.769641052187874
0.15,0.2,0.01,0.05,0.01,0.05,14477,0.8336952196576269,3.9460679490562742
0.15,0.2,0.01,0.05,0.1,0.05,14477,0.8336952196576269,3.9460679490562742
0.15,0.2,0.01,0.05,0.05,0.05,14477,0.8336952196576269,3.9460679490562742
0.05,0.2,0.1,0.05,0.2,0.1,14274,0.8336727164368981,4.717677153581929
0.01,0.2,0.15,0.05,0.01,0.05,14617,0.8336631116964851,5.1275619915081725
0.01,0.2,0.15,0.05,0.05,0.05,14617,0.8336631116964851,5.1275619915081725
0.2,0.2,0.05,0.15,0.2,0.1,13897,0.8336473166030319,3.866646207477781
0.05,0.2,0.2,0.2,0.05,0.01,14431,0.8336400645204924,4.866435174357123
0.05,0.2,0.2,0.2,0.2,0.01,14431,0.8336400645204924,4.866435174357123
0.05,0.2,0.2,0.2,0.1,0.01,14431,0.8336400645204924,4.866435174357123
0.05,0.2,0.2,0.2,0.01,0.01,14431,0.8336400645204924,4.866435174357123
0.05,0.2,0.2,0.2,0.15,0.01,14431,0.8336400645204924,4.866435174357123
0.01,0.2,0.05,0.2,0.05,0.15,13882,0.8336180668525003,5.176900307022086
0.15,0.2,0.01,0.1,0.15,0.15,13860,0.8335908264698626,4.280947801186477
0.15,0.2,0.15,0.15,0.2,0.2,13523,0.8335647281865198,4.189435339509275
0.01,0.2,0.15,0.2,0.01,0.1,14032,0.8334486611188664,5.016242373198584
0.2,0.2,0.1,0.05,0.01,0.15,13922,0.8334387460536521,3.898471666173366
0.1,0.2,0.05,0.2,0.05,0.05,14248,0.8333426246040506,4.516022941762566
0.05,0.2,0.05,0.1,0.01,0.2,13853,0.833293387980153,5.0320994716025105
0.05,0.2,0.01,0.1,0.01,0.2,13853,0.833293387980153,5.0320994716025105
0.1,0.2,0.01,0.1,0.1,0.01,14627,0.8331967520129618,4.605687113861106
0.1,0.2,0.01,0.1,0.05,0.01,14627,0.8331967520129618,4.605687113861106
0.1,0.2,0.01,0.1,0.01,0.01,14627,0.8331967520129618,4.605687113861106
0.01,0.2,0.01,0.05,0.15,0.15,14100,0.8331642252394413,4.907670557484218
0.01,0.2,0.2,0.1,0.01,0.1,14226,0.833089724177159,5.351387229837879
0.01,0.2,0.15,0.15,0.05,0.1,14114,0.8330783779879439,5.55735975712065
0.05,0.2,0.01,0.2,0.05,0.2,13658,0.8330590776889215,5.423569280394866
0.05,0.2,0.2,0.2,0.15,0.15,13772,0.8330194873601451,5.208367864314887
0.01,0.2,0.01,0.15,0.01,0.1,14159,0.8330008606036254,5.027227214026464
0.01,0.2,0.2,0.2,0.01,0.1,14015,0.8329579083925218,4.9208662625084445
0.05,0.2,0.1,0.2,0.01,0.1,14012,0.8329135208323936,4.908322775279259
0.05,0.2,0.15,0.05,0.1,0.1,14285,0.8329021358044089,4.801669281807845
0.05,0.2,0.15,0.05,0.15,0.1,14285,0.8329021358044089,4.801669281807845
0.15,0.2,0.15,0.15,0.2,0.15,13733,0.8328693298138901,4.577948581921004
0.01,0.2,0.05,0.1,0.15,0.01,14698,0.832845910215498,4.999818401765955
0.01,0.2,0.05,0.1,0.2,0.01,14698,0.832845910215498,4.999818401765955
0.01,0.2,0.15,0.05,0.1,0.1,14313,0.8328132906288782,4.991539316082757
0.15,0.2,0.01,0.05,0.01,0.2,13819,0.8328015836987945,4.400710547369893
0.05,0.2,0.01,0.1,0.01,0.05,14503,0.8327823243028897,4.77721432481887
0.05,0.2,0.01,0.1,0.05,0.05,14503,0.8327823243028897,4.77721432481887
0.15,0.2,0.2,0.15,0.1,0.2,13559,0.832779116845241,4.453008335662036
0.2,0.2,0.01,0.2,0.1,0.1,13823,0.8326892285388856,3.775004974890598
0.15,0.2,0.01,0.1,0.2,0.2,13661,0.832657769303123,4.271040124886841
0.01,0.2,0.1,0.05,0.05,0.1,14315,0.8326103214724438,5.11808996860647
0.01,0.2,0.05,0.05,0.05,0.1,14315,0.8326103214724438,5.11808996860647
0.01,0.2,0.01,0.15,0.05,0.15,13987,0.8326045733589285,4.9245380519560715
0.15,0.2,0.15,0.05,0.05,0.2,13805,0.832602514062313,4.610546088339395
0.15,0.2,0.2,0.05,0.05,0.2,13805,0.832602514062313,4.610546088339395
0.05,0.2,0.1,0.2,0.01,0.15,13847,0.8325700029779463,5.251671245390936
0.1,0.2,0.2,0.01,0.2,0.15,14179,0.8325600780843698,4.54609813619506
0.1,0.2,0.05,0.01,0.2,0.15,14179,0.8325600780843698,4.54609813619506
0.1,0.2,0.15,0.01,0.2,0.15,14179,0.8325600780843698,4.54609813619506
0.1,0.2,0.1,0.01,0.2,0.15,14179,0.8325600780843698,4.54609813619506
0.1,0.2,0.01,0.01,0.2,0.15,14179,0.8325600780843698,4.54609813619506
0.2,0.2,0.1,0.1,0.05,0.2,13649,0.8325067251511604,3.778700130409826
0.15,0.2,0.15,0.1,0.15,0.15,13855,0.8325064909365514,4.325555172213935
0.01,0.2,0.05,0.15,0.2,0.15,13911,0.8325014821630197,4.997519814602335
0.01,0.2,0.2,0.2,0.2,0.2,13546,0.8324611471669305,5.302769558893201
0.2,0.2,0.15,0.1,0.01,0.05,14299,0.8324571395924258,3.965856826546529
0.2,0.2,0.15,0.1,0.05,0.05,14299,0.8324571395924258,3.965856826546529
0.1,0.2,0.05,0.15,0.15,0.1,14048,0.8324466922607353,4.662989745635432
0.1,0.2,0.05,0.15,0.2,0.1,14048,0.8324466922607353,4.662989745635432
0.15,0.2,0.05,0.1,0.01,0.05,14383,0.8324071594424273,4.151571104798153
0.15,0.2,0.05,0.1,0.05,0.05,14383,0.8324071594424273,4.151571104798153
0.2,0.2,0.15,0.15,0.1,0.05,14180,0.8323973152818881,4.104413811538028
0.2,0.2,0.15,0.15,0.15,0.05,14180,0.8323973152818881,4.104413811538028
0.15,0.2,0.1,0.1,0.05,0.1,14086,0.832370109762806,4.447557570937768
0.1,0.2,0.05,0.15,0.1,0.15,13878,0.8323559856439029,4.764007998002513
0.15,0.2,0.15,0.15,0.2,0.05,14240,0.8323527798755672,4.150649180397337
0.15,0.2,0.2,0.1,0.15,0.2,13664,0.8323300772954678,4.367148868276917
0.01,0.2,0.2,0.15,0.15,0.01,14559,0.8323100140200538,4.952580084389162
0.01,0.2,0.2,0.15,0.05,0.01,14559,0.8323100140200538,4.952580084389162
0.01,0.2,0.2,0.15,0.01,0.01,14559,0.8323100140200538,4.952580084389162
0.01,0.2,0.2,0.15,0.1,0.01,14559,0.8323100140200538,4.952580084389162
0.01,0.2,0.2,0.15,0.2,0.01,14559,0.8323100140200538,4.952580084389162
0.01,0.2,0.1,0.05,0.15,0.05,14609,0.8322953070768214,4.691756289041143
0.01,0.2,0.1,0.05,0.1,0.05,14609,0.8322953070768214,4.691756289041143
0.15,0.2,0.15,0.1,0.05,0.1,14084,0.8322876771784515,4.287092039324288
0.2,0.2,0.2,0.1,0.05,0.1,14008,0.8322757735052922,4.045293841497353
0.15,0.2,0.2,0.15,0.05,0.2,13587,0.8322590332408655,4.468848765006135
0.01,0.2,0.1,0.1,0.01,0.1,14231,0.8322468714553763,5.152236290799413
0.01,0.2,0.15,0.1,0.01,0.1,14231,0.8322468714553763,5.152236290799413
0.1,0.2,0.05,0.15,0.01,0.01,14534,0.8322398159565965,4.683269498564263
0.1,0.2,0.05,0.15,0.1,0.01,14534,0.8322398159565965,4.683269498564263
0.1,0.2,0.05,0.15,0.05,0.01,14534,0.8322398159565965,4.683269498564263
0.15,0.2,0.01,0.15,0.05,0.05,14301,0.8322355839711223,4.392663949571069
0.15,0.2,0.01,0.15,0.01,0.05,14301,0.8322355839711223,4.392663949571069
0.2,0.2,0.15,0.1,0.15,0.15,13795,0.8322353440056602,4.2905455741484
0.1,0.2,0.01,0.2,0.05,0.05,14257,0.8322117356801945,4.902836957290014
0.01,0.2,0.1,0.15,0.1,0.01,14588,0.8321557531047968,4.797635236551214
0.01,0.2,0.1,0.15,0.05,0.01,14588,0.8321557531047968,4.797635236551214
0.01,0.2,0.1,0.15,0.01,0.01,14588,0.8321557531047968,4.797635236551214
0.1,0.2,0.15,0.2,0.01,0.05,14233,0.8321497706136964,4.865363014193713
0.05,0.2,0.2,0.2,0.15,0.05,14252,0.8321377510511937,5.159296396560979
0.05,0.2,0.2,0.2,0.05,0.05,14252,0.8321377510511937,5.159296396560979
0.05,0.2,0.2,0.2,0.1,0.05,14252,0.8321377510511937,5.159296396560979
0.05,0.2,0.05,0.1,0.05,0.2,13821,0.8320911596491659,4.821171705496483
0.05,0.2,0.01,0.1,0.05,0.2,13821,0.8320911596491659,4.821171705496483
0.1,0.2,0.01,0.01,0.15,0.15,14188,0.8320882177144245,4.373943345223014
0.1,0.2,0.2,0.01,0.15,0.15,14188,0.8320882177144245,4.373943345223014
0.1,0.2,0.15,0.01,0.15,0.15,14188,0.8320882177144245,4.373943345223014
0.1,0.2,0.1,0.01,0.15,0.15,14188,0.8320882177144245,4.373943345223014
0.1,0.2,0.05,0.01,0.15,0.15,14188,0.8320882177144245,4.373943345223014
0.05,0.2,0.1,0.15,0.05,0.05,14381,0.8320624557079962,5.0699680792101285
0.01,0.2,0.2,0.05,0.1,0.2,13911,0.8320521468324072,5.005353703060226
0.01,0.2,0.2,0.15,0.05,0.1,14104,0.8320485374397473,5.335536576813771
0.1,0.2,0.15,0.2,0.15,0.2,13549,0.8320404316455987,4.655346224361093
0.05,0.2,0.05,0.2,0.1,0.05,14287,0.8320389692426092,5.301801639979402
0.05,0.2,0.05,0.2,0.2,0.05,14287,0.8320389692426092,5.301801639979402
0.05,0.2,0.05,0.2,0.15,0.05,14287,0.8320389692426092,5.301801639979402
0.05,0.2,0.01,0.2,0.1,0.05,14296,0.8320337149758639,5.018130577785051
0.05,0.2,0.01,0.2,0.2,0.05,14296,0.8320337149758639,5.018130577785051
0.05,0.2,0.01,0.2,0.15,0.05,14296,0.8320337149758639,5.018130577785051
0.01,0.2,0.05,0.05,0.1,0.1,14314,0.8320245124023129,5.198210749551783
0.01,0.2,0.1,0.05,0.1,0.1,14314,0.8320245124023129,5.198210749551783
0.15,0.2,0.15,0.15,0.15,0.01,14424,0.8320122482999711,4.3013295108331455
0.15,0.2,0.15,0.15,0.2,0.01,14424,0.8320122482999711,4.3013295108331455
0.05,0.2,0.15,0.15,0.01,0.1,14092,0.8319701429851021,5.197046537509659
0.05,0.2,0.1,0.15,0.1,0.2,13708,0.8319303436746195,5.304651164256012
0.05,0.2,0.1,0.15,0.05,0.15,13937,0.8319049700654539,4.890261640575799
0.1,0.2,0.15,0.15,0.2,0.1,14016,0.831886949974037,4.384600167670494
0.1,0.2,0.15,0.15,0.15,0.1,14016,0.831886949974037,4.384600167670494
0.01,0.2,0.15,0.15,0.1,0.1,14108,0.8318759054381317,5.076612131296257
0.05,0.2,0.01,0.2,0.15,0.15,13810,0.8317839643228726,5.20708647165247
0.05,0.2,0.1,0.15,0.2,0.05,14375,0.8317658107311275,4.9739997326069165
0.05,0.2,0.1,0.15,0.1,0.05,14375,0.8317658107311275,4.9739997326069165
0.05,0.2,0.1,0.15,0.15,0.05,14375,0.8317658107311275,4.9739997326069165
0.05,0.2,0.05,0.15,0.01,0.1,14124,0.8317650639789675,4.76556653708025
0.05,0.2,0.15,0.05,0.2,0.2,13854,0.8317451288080052,5.23184112541107
0.2,0.2,0.01,0.1,0.2,0.1,13999,0.8317207143553069,4.3537776535246655
0.05,0.2,0.01,0.05,0.2,0.05,14580,0.8317033865507455,4.866241840087603
0.1,0.2,0.01,0.05,0.15,0.2,13823,0.8316875698759711,4.6824456272094945
0.01,0.2,0.2,0.15,0.2,0.1,14079,0.8316799327200045,5.225321652644275
0.01,0.2,0.2,0.15,0.15,0.1,14079,0.8316799327200045,5.225321652644275
0.1,0.2,0.1,0.1,0.15,0.01,14620,0.8316383832166857,5.031204695219153
0.1,0.2,0.15,0.1,0.2,0.01,14620,0.8316383832166857,5.031204695219153
0.1,0.2,0.1,0.1,0.2,0.01,14620,0.8316383832166857,5.031204695219153
0.1,0.2,0.15,0.1,0.15,0.01,14620,0.8316383832166857,5.031204695219153
0.05,0.2,0.01,0.1,0.05,0.01,14672,0.8316368739944893,5.001943593752606
0.05,0.2,0.01,0.1,0.1,0.01,14672,0.8316368739944893,5.001943593752606
0.05,0.2,0.01,0.1,0.01,0.01,14672,0.8316368739944893,5.001943593752606
0.05,0.2,0.15,0.2,0.2,0.1,13976,0.8316307441034745,4.856695558220809
0.05,0.2,0.15,0.2,0.15,0.1,13976,0.8316307441034745,4.856695558220809
0.01,0.2,0.2,0.15,0.01,0.05,14384,0.8316128513035741,5.075453797046912
0.01,0.2,0.2,0.15,0.15,0.15,13887,0.8315959785668119,5.0303205233639385
0.05,0.2,0.2,0.2,0.01,0.1,13989,0.8315910518719803,5.064984696183396
0.05,0.2,0.05,0.15,0.05,0.2,13745,0.8315736694273465,5.393295551357022
0.05,0.2,0.01,0.15,0.01,0.2,13784,0.8315544699513094,5.339316247522798
0.05,0.2,0.01,0.05,0.2,0.2,13856,0.8315390941352085,5.109464601117345
0.2,0.2,0.01,0.15,0.15,0.2,13520,0.8315312001120045,4.066008519652199
0.01,0.2,0.05,0.1,0.2,0.1,14204,0.8315124717404827,4.881586519547482
0.01,0.2,0.01,0.1,0.2,0.1,14204,0.8315124717404827,4.881586519547482
0.15,0.2,0.1,0.01,0.1,0.1,14390,0.8314980284172144,4.227734534978622
0.15,0.2,0.01,0.01,0.1,0.1,14390,0.8314980284172144,4.227734534978622
0.15,0.2,0.05,0.01,0.1,0.1,14390,0.8314980284172144,4.227734534978622
0.15,0.2,0.15,0.01,0.1,0.1,14390,0.8314980284172144,4.227734534978622
0.15,0.2,0.2,0.01,0.1,0.1,14390,0.8314980284172144,4.227734534978622
0.1,0.2,0.15,0.05,0.2,0.1,14233,0.8314886167796443,4.752403651093519
0.2,0.2,0.01,0.1,0.05,0.05,14306,0.8314612713564622,4.103684900001098
0.2,0.2,0.01,0.1,0.01,0.05,14306,0.8314612713564622,4.103684900001098
0.15,0.2,0.01,0.2,0.1,0.2,13511,0.8314589309087785,4.241620032837725
0.2,0.2,0.2,0.05,0.05,0.15,13907,0.8314538159084517,3.72543004798214
0.2,0.2,0.15,0.05,0.05,0.15,13907,0.8314538159084517,3.72543004798214
0.1,0.2,0.15,0.05,0.01,0.1,14268,0.8314480179883377,4.631336202936231
0.15,0.2,0.15,0.15,0.05,0.1,13973,0.8314321245373779,4.457769920740362
0.15,0.2,0.15,0.15,0.01,0.1,13973,0.8314321245373779,4.457769920740362
0.15,0.2,0.1,0.2,0.1,0.2,13485,0.831399740013479,4.430697340213546
0.05,0.2,0.01,0.15,0.1,0.2,13730,0.8313880362395338,4.990030059819116
0.05,0.2,0.1,0.05,0.2,0.2,13855,0.8313813578058817,5.1562149944457625
0.05,0.2,0.05,0.05,0.2,0.2,13855,0.8313813578058817,5.1562149944457625
0.1,0.2,0.05,0.05,0.15,0.01,14720,0.8313788333385445,4.784773148031283
0.1,0.2,0.05,0.05,0.2,0.01,14720,0.8313788333385445,4.784773148031283
0.1,0.2,0.2,0.1,0.15,0.05,14437,0.8313758802897675,4.762338982856308
0.1,0.2,0.2,0.1,0.1,0.05,14437,0.8313758802897675,4.762338982856308
0.2,0.2,0.15,0.1,0.2,0.1,13993,0.8313407888571127,4.055297345546707
0.01,0.2,0.15,0.1,0.1,0.2,13822,0.8313259159193067,5.197116753824329
0.01,0.2,0.1,0.1,0.1,0.2,13822,0.8313259159193067,5.197116753824329
0.2,0.2,0.05,0.05,0.15,0.2,13681,0.8313035307087179,3.992173639025488
0.01,0.2,0.2,0.15,0.15,0.05,14375,0.8312980221187636,4.978275120774303
0.01,0.2,0.2,0.15,0.1,0.05,14375,0.8312980221187636,4.978275120774303
0.01,0.2,0.2,0.15,0.2,0.05,14375,0.8312980221187636,4.978275120774303
0.01,0.2,0.15,0.15,0.01,0.2,13774,0.8312694800050056,5.22836368203486
0.1,0.2,0.1,0.2,0.05,0.2,13594,0.8312652817741056,5.094589131568281
0.1,0.2,0.15,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.1,0.2,0.05,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.1,0.2,0.2,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.1,0.2,0.01,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.1,0.2,0.1,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.05,0.2,0.2,0.1,0.15,0.1,14185,0.8311562920577729,5.221799829294458
0.15,0.2,0.1,0.1,0.1,0.2,13700,0.8311271108261173,4.614697669376425
0.05,0.2,0.05,0.15,0.05,0.15,13952,0.831120052556392,5.044171490041468
0.1,0.2,0.15,0.2,0.2,0.05,14224,0.831114384991906,4.681704311637468
0.1,0.2,0.15,0.2,0.15,0.05,14224,0.831114384991906,4.681704311637468
0.1,0.2,0.15,0.2,0.1,0.05,14224,0.831114384991906,4.681704311637468
0.2,0.2,0.01,0.05,0.1,0.05,14399,0.8311107134471486,3.7000427269148366
0.2,0.2,0.01,0.05,0.01,0.05,14399,0.8311107134471486,3.7000427269148366
0.2,0.2,0.01,0.05,0.05,0.05,14399,0.8311107134471486,3.7000427269148366
0.15,0.2,0.2,0.1,0.2,0.15,13833,0.8311031701222238,4.506234245952166
0.15,0.2,0.15,0.01,0.1,0.2,13939,0.8310868863312812,4.462122936641288
0.15,0.2,0.01,0.01,0.1,0.2,13939,0.8310868863312812,4.462122936641288
0.15,0.2,0.1,0.01,0.1,0.2,13939,0.8310868863312812,4.462122936641288
0.15,0.2,0.05,0.01,0.1,0.2,13939,0.8310868863312812,4.462122936641288
0.15,0.2,0.2,0.01,0.1,0.2,13939,0.8310868863312812,4.462122936641288
0.1,0.2,0.01,0.05,0.1,0.1,14242,0.8310519081516391,4.725611741843311
0.01,0.2,0.15,0.2,0.15,0.2,13620,0.8310306245014327,5.588656182193905
0.15,0.2,0.1,0.2,0.05,0.2,13520,0.8310040893453564,4.207996459635018
0.1,0.2,0.01,0.2,0.2,0.2,13538,0.8309746652675016,4.701397184479238
0.05,0.2,0.2,0.2,0.1,0.2,13586,0.8309241666338336,5.001329615932754
0.01,0.2,0.05,0.15,0.01,0.15,13984,0.8309008934647023,5.112512588668165
0.2,0.2,0.1,0.1,0.15,0.01,14469,0.8308925827138346,3.8605733873026056
0.2,0.2,0.1,0.1,0.2,0.01,14469,0.8308925827138346,3.8605733873026056
0.1,0.2,0.2,0.2,0.2,0.15,13710,0.8308553158585733,4.664207324545912
0.05,0.2,0.15,0.05,0.1,0.15,14079,0.8308521297018321,5.0674991407307175
0.2,0.2,0.05,0.05,0.2,0.2,13659,0.830846441329517,4.045370296224632
0.15,0.2,0.2,0.15,0.15,0.05,14228,0.8308314170721528,4.201165901537697
0.15,0.2,0.2,0.15,0.2,0.05,14228,0.8308314170721528,4.201165901537697
0.01,0.2,0.15,0.05,0.15,0.1,14307,0.8308274865111673,4.909920718480004
0.1,0.2,0.2,0.15,0.15,0.15,13812,0.8308171060955438,4.801323011885555
0.01,0.2,0.01,0.2,0.1,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.15,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.01,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.05,0.01,14508,0.8308072753728919,5.430041087039606
0.01,0.2,0.01,0.2,0.2,0.01,14508,0.8308072753728919,5.430041087039606
0.1,0.2,0.15,0.05,0.1,0.1,14239,0.8307708445017241,4.584678856987551
0.1,0.2,0.15,0.05,0.15,0.1,14239,0.8307708445017241,4.584678856987551
0.05,0.2,0.05,0.1,0.01,0.1,14208,0.8306919417959063,4.752264191560718
0.05,0.2,0.01,0.1,0.01,0.1,14208,0.8306919417959063,4.752264191560718
0.1,0.2,0.01,0.2,0.05,0.15,13817,0.8306877317456999,4.784766453621407
0.1,0.2,0.15,0.15,0.01,0.05,14323,0.830617849111986,4.831768293148543
0.15,0.2,0.05,0.15,0.15,0.1,13993,0.8306082712280152,4.378779365558292
0.2,0.2,0.2,0.1,0.15,0.2,13583,0.8305686924537774,4.138768199847105
0.1,0.2,0.2,0.05,0.1,0.15,14035,0.830549345258433,4.797487678196726
0.2,0.2,0.15,0.2,0.01,0.2,13465,0.8305268805869023,3.996734149751794
