Parcel Number,Ownership Duration,Calculated Acres,County,City,State,Zip Code,Zoning Code,Zoning Type,Land Use,Deeded Acres,Owner Corporate Indicator,Land Square Footage,Census Tract,Mobile Home Indicator,Property Indicator,Out of State Owner,Total Value Calculated,Total Value Per Acre,Assessed Total Value,Market Total Value,Appraised Total Value,Land Value Calculated,Total Land Value Per Acre,Assessed Land Value,Market Land Value,Appraised Land Value,Improvement Value Calculated,Assessed Improvement Value,Market Improvement Value,Appraised Improvement Value,Assessed Improvement Value Ratio,Tax Amount,Tax Year,Assessed Year,Tax Code Area,Document Type,Sale Price,Sale Price Per Acre,1st Mortgage Amount,Mortgage Assumption Amount,2nd Mortgage Amount,Front Footage,Depth Footage,Universal Building Square Feet,Building Square Feet,Living Square Feet,Ground Floor Square Feet,Gross Square Feet,Adjusted Gross Square Feet,Basement Square Feet,Garage/Parking Square Feet,Year Built
13707501,15.0,28.84992892,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,29.84,Yes,1299830,57191003, ,SINGLE FAMILY RESIDENCE,No,835500,28960.2099969,835500,835500,0,835500,28960.2099969,835500,835500,0,0,0,0,0,,5832.63,2023,2023,17,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01505109,15.0,38.91560618,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,RURAL HOMESITE,39.09, ,1702760,62211017, ,SINGLE FAMILY RESIDENCE,No,2043942,52522.42481741,2043942,2043942,0,1551242,39861.69437225,1551242,1551242,0,492700,492700,492700,0,,4223.42,2023,2023,4, ,0,0.0,0,0,0,0,0,3378,5212,3378,1762,0,0,0,616,1988
01306219,15.0,21.70011195,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,22.8, ,993168,62222015, ,AGRICULTURAL,No,596565,27491.33282602,596565,596565,0,596565,27491.33282602,596565,596565,0,0,0,0,0,,60.68,2023,2023,4,DEED (REG),35500,1635.93626063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01113125,7.0,14.09076223,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,15.057, ,655883,63101000, ,AGRICULTURAL,No,851747,60447.19129633,851747,851747,0,851747,60447.19129633,851747,851747,0,0,0,0,0,,0.0,0,2023,12, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19714111,15.0,10.01880757,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,10.06, ,438214,57143000, ,SINGLE FAMILY RESIDENCE,No,676200,67493.0619834,676200,676200,0,396200,39545.62430912,396200,396200,0,280000,280000,280000,0,,0.0,0,2023,16,DEED (REG),0,0.0,0,0,0,0,0,2310,3348,2310,1590,0,0,0,828,1984
00909114,15.0,20.64716543,Mecklenburg,HUNTERSVILLE,NC,28078,NR,Residential,RURAL HOMESITE,20.6, ,897336,62121004, ,SINGLE FAMILY RESIDENCE,No,894001,43298.97017193,894001,894001,0,404101,19571.74225247,404101,404101,0,489900,489900,489900,0,,0.0,0,2023,4,WARRANTY DEED,0,0.0,0,0,0,0,0,4147,4904,4147,2211,0,0,1936,625,1972
13534115,15.0,68.3066434,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,FOREST,68.09,Yes,2966000,57201017, ,AGRICULTURAL,No,3721318,54479.59106966,3721318,3721318,0,3684018,53933.52412593,3684018,3684018,0,37300,37300,37300,0,,0.0,0,2023,17,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01313103,15.0,21.68796813,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,22.71,Yes,989248,62231010, ,SINGLE FAMILY RESIDENCE,No,849400,39164.57249858,849400,849400,0,849400,39164.57249858,849400,849400,0,0,0,0,0,,95.08,2023,2023,4,SPECIAL WARRANTY DEED,3500000,161379.80191316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19713101,3.0,69.34754849,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,70.477, ,3069978,57143000, ,SINGLE FAMILY RESIDENCE,No,2373300,34223.27178974,2373300,2373300,0,2373300,34223.27178974,2373300,2373300,0,0,0,0,0,,15428.82,2023,2023,16,WARRANTY DEED,695000,10021.98369101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00744101,15.0,11.04750747,Mecklenburg,HUNTERSVILLE,NC,28078,RPA,Residential,SFR,11.44, ,498326,64043003, ,SINGLE FAMILY RESIDENCE,No,636500,57614.80602807,636500,636500,0,514400,46562.53923149,514400,514400,0,122100,122100,122100,0,,0.0,0,2023,23,DEED (REG),0,0.0,0,0,0,0,0,1579,4563,1579,1579,0,0,1199,483,1947
01106204,15.0,14.67183307,Mecklenburg,HUNTERSVILLE,NC,28078,RP,Residential,SFR,15.571, ,678273,63111002, ,SINGLE FAMILY RESIDENCE,No,1278800,87160.20649673,1278800,1278800,0,1098300,74857.72192318,1098300,1098300,0,180500,180500,180500,0,,8425.76,2023,2023,12,DEED (REG),0,0.0,0,0,0,0,0,1790,1810,1790,1590,0,0,0,667,1956
01921228,0.0,33.50539199,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,33.5,Yes,1459260,63071000, ,SINGLE FAMILY RESIDENCE,No,2012800,60073.91288865,2012800,2012800,0,2012800,60073.91288865,2012800,2012800,0,0,0,0,0,,0.0,0,2023,4,SPECIAL WARRANTY DEED,3510000,104759.25786922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01130203,10.0,14.63609615,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,14.9,Yes,649044,413041018, ,SINGLE FAMILY RESIDENCE,Yes,1054400,72041.06815897,1054400,1054400,0,1054400,72041.06815897,1054400,1054400,0,0,0,0,0,,0.0,0,2023,12,WARRANTY DEED,1625000,111026.87382238,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0
02122104,15.0,14.60245846,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,FOREST,14.46,Yes,629878,63051006, ,AGRICULTURAL,No,488709,33467.58364535,488709,488709,0,488709,33467.58364535,488709,488709,0,0,0,0,0,,38.86,2023,2023,12,WARRANTY DEED,975500,66803.81954504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19507124,15.0,30.19216694,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,30.203,Yes,1315643,57131014, ,SINGLE FAMILY RESIDENCE,No,3586900,118802.33728522,3586900,3586900,0,2464600,81630.444248,2464600,2464600,0,1122300,1122300,1122300,0,,25040.15,2023,2023,17, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006
01918114,2.0,16.52662252,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,16.859,Yes,734378,63051056, ,SINGLE FAMILY RESIDENCE,No,415900,25165.45649287,415900,415900,0,415900,25165.45649287,415900,415900,0,0,0,0,0,,2725.8,2023,2023,12,WARRANTY DEED,7500,453.81323322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01546108,15.0,16.46079161,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,21.68, ,944381,62231048, ,AGRICULTURAL,Yes,884515,53734.65754229,884515,884515,0,884515,53734.65754229,884515,884515,0,0,0,0,0,,57.69,2023,2023,4,WARRANTY DEED,361000,21930.90153674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00902214,15.0,19.69703552,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,AGRICULTURAL (NEC),20.271, ,883005,62231010, ,AGRICULTURAL,No,164019,8327.09063391,164019,164019,0,164019,8327.09063391,164019,164019,0,0,0,0,0,,61.31,2023,2023,4,GRANT DEED,55000,2792.29836095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01306213,15.0,12.77378437,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,RURAL HOMESITE,13.5, ,588060,62222012, ,SINGLE FAMILY RESIDENCE,No,1020200,79866.69967905,1020200,1020200,0,779100,60992.10519501,779100,779100,0,241100,241100,241100,0,,0.0,0,2023,4,DEED (REG),29000,2270.27474093,0,0,0,0,0,1836,2654,1836,1396,0,0,0,450,1984
19315102,15.0,10.44764526,Mecklenburg,MATTHEWS,NC,28105,R15,Residential,SFR,11.09, ,483080,57221000, ,SINGLE FAMILY RESIDENCE,No,682900,65364.01104212,682900,682900,0,362500,34696.81359316,362500,362500,0,320400,320400,320400,0,,5095.23,2023,2023,19,DEED (REG),0,0.0,0,0,0,0,0,1961,4199,1961,1961,0,0,1160,1023,1957
19332301,0.0,29.13361723,Mecklenburg,MATTHEWS,NC,28105,R15,Residential,SFR,29.83,Yes,1299395,57092001, ,SINGLE FAMILY RESIDENCE,No,1151900,39538.5163035,1151900,1151900,0,837800,28757.15683572,837800,837800,0,314100,314100,314100,0,,0.0,0,2023,19,WARRANTY DEED,1500000,51486.91245355,0,0,0,0,0,3596,4756,3596,2378,0,0,1682,696,1966
00721111,15.0,10.25650475,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,10.256, ,446751,64043011, ,SINGLE FAMILY RESIDENCE,No,955500,93160.39166268,955500,955500,0,955500,93160.39166268,955500,955500,0,0,0,0,0,,7062.1,2023,2023,3,WARRANTY DEED,950000,92624.1466034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00934101,15.0,36.33119537,Mecklenburg,HUNTERSVILLE,NC,28078,NR,Residential,SFR,34.596,Yes,1507002,63081031, ,SINGLE FAMILY RESIDENCE,No,883400,24315.19224413,883400,883400,0,883400,24315.19224413,883400,883400,0,0,0,0,0,,0.0,0,2023,4,SPECIAL WARRANTY DEED,2585000,71150.97572003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02122107,15.0,14.10188096,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,14.0,Yes,609840,63051006, ,AGRICULTURAL,No,364000,25812.15945636,364000,364000,0,364000,25812.15945636,364000,364000,0,0,0,0,0,,37.63,2023,2023,12,WARRANTY DEED,372500,26414.91592719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02105102,15.0,32.71852841,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,32.7,Yes,1424412,63101007, ,AGRICULTURAL,No,1011919,30928.01080382,1011919,1011919,0,1011919,30928.01080382,1011919,1011919,0,0,0,0,0,,89.75,2023,2023,12,SPECIAL WARRANTY DEED,5420500,165670.65403665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13713316,2.0,11.66890933,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,11.7,Yes,509652,57192001, ,SINGLE FAMILY RESIDENCE,No,249600,21390.17391707,249600,249600,0,249600,21390.17391707,249600,249600,0,0,0,0,0,,0.0,0,2023,17, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02120104,4.0,48.59529578,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,FOREST,46.916, ,2043661,63051007, ,AGRICULTURAL,No,2084165,42888.20484967,2084165,2084165,0,891575,18346.940496,891575,891575,0,1192590,1192590,1192590,0,,0.0,0,2023,12,WARRANTY DEED,244000,5021.06214399,0,0,0,0,0,7992,7992,7110,2809,0,0,2809,882,2012
01106218,15.0,15.67753415,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),15.54,Yes,676922,63111007, ,AGRICULTURAL,No,1102323,70312.26911005,1102323,1102323,0,1102323,70312.26911005,1102323,1102323,0,0,0,0,0,,59.62,2023,2023,12,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13711258,15.0,11.10058584,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,11.202,Yes,487959,57192009, ,SINGLE FAMILY RESIDENCE,No,501900,45213.82989488,501900,501900,0,501900,45213.82989488,501900,501900,0,0,0,0,0,,0.0,0,2023,17,WARRANTY DEED,112000,10089.55757766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19523116,6.0,19.67634803,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,19.7, ,858132,57132005, ,SINGLE FAMILY RESIDENCE,No,963200,48952.17337694,963200,963200,0,963200,48952.17337694,963200,963200,0,0,0,0,0,,6261.76,2023,2023,24,WARRANTY DEED,354000,17991.14345456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19702142,15.0,14.06315564,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,14.05, ,612018,57142018, ,SINGLE FAMILY RESIDENCE,No,1000000,71107.79582514,1000000,1000000,0,495700,35248.13439052,495700,495700,0,504300,504300,504300,0,,7025.5,2023,2023,17,DEED (REG),0,0.0,0,0,0,0,0,2992,7667,2992,2992,0,0,725,1600,1978
19721104,15.0,11.49648802,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,FOREST,11.27,Yes,490921,57142005, ,AGRICULTURAL,No,512643,44591.26987509,512643,512643,0,512643,44591.26987509,512643,512643,0,0,0,0,0,,32.26,2023,2023,17,WARRANTY DEED,480000,41751.8810167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708522,15.0,26.46709229,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,AGRICULTURAL (NEC),26.34, ,1147370,57143008, ,AGRICULTURAL,No,1171589,44265.87504092,1171589,1171589,0,1171589,44265.87504092,1171589,1171589,0,0,0,0,0,,0.0,0,2023,17,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00302113,15.0,26.0459217,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,AGRICULTURAL (NEC),26.19, ,1140836,64041006, ,AGRICULTURAL,No,1575745,60498.72292372,1575745,1575745,0,1575745,60498.72292372,1575745,1575745,0,0,0,0,0,,94.27,2023,2023,23, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01131106,15.0,11.74799883,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,12.59, ,548420,63101005, ,SINGLE FAMILY RESIDENCE,No,1263400,107541.71996393,1263400,1263400,0,813100,69211.78763865,813100,813100,0,450300,450300,450300,0,,8324.83,2023,2023,12,DEED (REG),0,0.0,0,0,0,0,0,4580,5906,4580,2620,0,0,0,576,1990
01501133,15.0,18.08410091,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,RESIDENTIAL (NEC),18.09, ,788000,62211000, ,SINGLE FAMILY RESIDENCE,No,1192013,65914.9717,1192013,1192013,0,965013,53362.50912124,965013,965013,0,227000,227000,227000,0,,1749.18,2023,2023,4, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13914119,15.0,20.6505987,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,21.17,Yes,922165,57151000, ,SINGLE FAMILY RESIDENCE,Yes,563100,27267.9745663,563100,563100,0,563100,27267.9745663,563100,563100,0,0,0,0,0,,3660.72,2023,2023,16,SPECIAL WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13704213,15.0,11.25364142,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,FOREST,10.85,Yes,472626,57181004, ,AGRICULTURAL,No,626400,55661.98325039,626400,626400,0,626400,55661.98325039,626400,626400,0,0,0,0,0,,0.0,0,2023,17,SPECIAL WARRANTY DEED,192500,17105.57435457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11339121,4.0,56.47483204,Mecklenburg,CHARLOTTE,NC,28214,RMH,Residential,MOBILE HOME LOT,56.65,Yes,2467674,59201010,Y,SINGLE FAMILY RESIDENCE,Yes,6177500,109385.00881121,6177500,6177500,0,2537900,44938.60200113,2537900,2537900,0,3639600,3639600,3639600,0,,41864.92,2023,2023,14,SPECIAL WARRANTY DEED,12600000,223108.23326931,9080000,0,0,0,0,0,0,0,0,0,0,0,0,0
19708101,15.0,51.77266032,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RESIDENTIAL (NEC),52.88,Yes,2303453,57143009, ,SINGLE FAMILY RESIDENCE,No,2526742,48804.56179415,2526742,2526742,0,2272142,43886.90837612,2272142,2272142,0,254600,254600,254600,0,,0.0,0,2023,17,WARRANTY DEED,2575000,49736.67537878,0,0,0,0,0,0,0,0,0,0,0,0,0,1973
11305125,6.0,29.11470657,Mecklenburg,CHARLOTTE,NC,28214,RMH,Residential,MOBILE HOME LOT,28.482, ,1240676,59191035,Y,SINGLE FAMILY RESIDENCE,No,1276000,43826.64812427,1276000,1276000,0,1276000,43826.64812427,1276000,1276000,0,0,0,0,0,,8647.46,2023,2023,14,WARRANTY DEED,462000,15868.26914844,337000,0,0,0,0,0,0,0,0,0,0,0,0,0
00306105,15.0,47.04521498,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,46.815,Yes,2039261,64041000, ,SINGLE FAMILY RESIDENCE,No,5321910,113123.30069148,5321910,5321910,0,2641100,56139.60954925,2641100,2641100,0,2680810,2680810,2680810,0,,0.0,0,2023,23,WARRANTY DEED,1255500,26687.09241948,0,0,0,0,0,9690,11861,9690,7067,0,0,0,1611,2013
19706305,15.0,12.70343592,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,12.0,Yes,522720,203092000, ,SINGLE FAMILY RESIDENCE,No,540800,42571.1597694,540800,540800,0,540800,42571.1597694,540800,540800,0,0,0,0,0,,0.0,0,2023,16,WARRANTY DEED,360000,28338.78978732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00753109,15.0,10.07096756,Mecklenburg,CORNELIUS,NC,28031,RP,Residential,SFR,10.15, ,442134,64091026, ,SINGLE FAMILY RESIDENCE,No,1322700,131337.92676668,1322700,1322700,0,947200,94052.53211869,947200,947200,0,375500,375500,375500,0,,10503.08,2023,2023,27,WARRANTY DEED,210000,20852.01831179,178500,0,16500,0,0,1720,3074,1720,1720,0,0,360,4700,1985
00726102,0.0,18.88554524,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RESIDENTIAL (NEC),19.06, ,830254,64043064, ,SINGLE FAMILY RESIDENCE,No,2103754,111394.93055342,2103754,2103754,0,1755054,92931.07390289,1755054,1755054,0,348700,348700,348700,0,,3768.07,2023,2023,23,WARRANTY DEED,1135000,60098.8738123,0,0,0,0,0,2800,3040,2800,912,0,0,1552,0,1980
13936289,5.0,11.17629917,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,11.176,Yes,486827,57141055, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,17, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00733336,15.0,61.56189851,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,AGRICULTURAL (NEC),60.8, ,2648448,64043024, ,AGRICULTURAL,No,5613282,91181.10610549,5613282,5613282,0,5613282,91181.10610549,5613282,5613282,0,0,0,0,0,,180.91,2023,2023,23, ,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13936101,15.0,48.45443272,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,48.48,Yes,2111789,57141039, ,SINGLE FAMILY RESIDENCE,No,3039700,62733.16659645,3039700,3039700,0,3039700,62733.16659645,3039700,3039700,0,0,0,0,0,,21220.15,2023,2023,17,WARRANTY DEED,55000,1135.08706873,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01115115,15.0,13.78975067,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,14.109, ,614588,63111015, ,SINGLE FAMILY RESIDENCE,Yes,1226500,88942.86992577,1226500,1226500,0,902500,65447.15866939,902500,902500,0,324000,324000,324000,0,,0.0,0,2023,12,WARRANTY DEED,1300000,94272.91553486,0,0,0,0,0,2721,3321,2721,2361,0,0,0,504,1900
00940143,15.0,10.72873141,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,SFR,11.004,Yes,479334,62102028, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,4,SPECIAL WARRANTY DEED,3250000,302924.91017999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00721114,1.0,10.342338,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,10.342, ,450498,64043011, ,SINGLE FAMILY RESIDENCE,No,1015700,98207.96807923,1015700,1015700,0,1015700,98207.96807923,1015700,1015700,0,0,0,0,0,,7507.04,2023,2023,3,WARRANTY DEED,1095000,105875.48001059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23112118,15.0,10.17193489,Mecklenburg,MATTHEWS,NC,28105,R3,Residential,SFR,9.62, ,419047,58511020, ,SINGLE FAMILY RESIDENCE,No,965700,94937.68991866,965700,965700,0,965700,94937.68991866,965700,965700,0,0,0,0,0,,6544.55,2023,2023,13,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02304203,15.0,43.34442589,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,AGRICULTURAL (NEC),43.76,Yes,1906186,62222071, ,AGRICULTURAL,No,1790136,41300.25863978,1790136,1790136,0,1548336,35721.68665469,1548336,1548336,0,241800,241800,241800,0,,0.0,0,2023,12,GRANT DEED,150000,3460.65259621,100000,0,0,0,0,0,0,0,0,0,0,0,0,0
13923106,15.0,22.57750247,Mecklenburg,MIDLAND,NC,28107,R,Residential,RURAL HOMESITE,22.829,Yes,994431,57151041, ,SINGLE FAMILY RESIDENCE,No,789251,34957.40953325,789251,789251,0,607251,26896.28761506,607251,607251,0,182000,182000,182000,0,,1458.79,2023,2023,16,WARRANTY DEED,268500,11892.36942326,118290,0,0,0,0,1400,1560,1400,1200,0,0,0,272,1956
00310105,15.0,22.74148163,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RURAL HOMESITE,23.22, ,1011463,64041008, ,SINGLE FAMILY RESIDENCE,No,1805316,79384.27362541,1805316,1805316,0,1467516,64530.36016613,1467516,1467516,0,337800,337800,337800,0,,4359.58,2023,2023,23,WARRANTY DEED,1000000,43972.50876047,650000,0,0,0,0,3439,6079,3439,1455,0,0,0,1587,1988
00905111,0.0,15.94370168,Mecklenburg,HUNTERSVILLE,NC,28078,TR,Residential,AGRICULTURAL (NEC),16.04,Yes,698702,62101022, ,AGRICULTURAL,Yes,139649,8758.88189571,139649,139649,0,139649,8758.88189571,139649,139649,0,0,0,0,0,,59.24,2023,2023,4,SPECIAL WARRANTY DEED,1512000,94833.68607231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707211,15.0,10.16612697,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,AGRICULTURAL (NEC),10.396, ,452850,57142028, ,AGRICULTURAL,No,557745,54863.07632925,557745,557745,0,557745,54863.07632925,557745,557745,0,0,0,0,0,,0.0,0,2023,16,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13928213,4.0,12.57797043,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RESIDENTIAL (NEC),12.558, ,547026,57151020, ,SINGLE FAMILY RESIDENCE,No,615600,48942.71324029,615600,615600,0,42500,3378.92350993,42500,42500,0,573100,573100,573100,0,,4046.51,2023,2023,16,WARRANTY DEED,543000,43170.71684451,470462,0,0,0,0,0,0,0,0,0,0,0,0,2020
01107311,2.0,38.06620959,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,37.997,Yes,1655149,63081000, ,SINGLE FAMILY RESIDENCE,No,2670900,70164.59030457,2670900,2670900,0,2564200,67361.5794148,2564200,2564200,0,106700,106700,106700,0,,1798.8,2023,2023,12,WARRANTY DEED,0,0.0,0,0,0,0,0,1828,2276,1828,1188,0,0,0,0,1901
13913202,15.0,15.80951287,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,SFR,15.81, ,688684,57151000, ,SINGLE FAMILY RESIDENCE,Yes,429000,27135.5609408,429000,429000,0,420500,26597.90996645,420500,420500,0,8500,8500,8500,0,,2788.93,2023,2023,16,WARRANTY DEED,229000,14484.94977959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00725111,15.0,10.50206379,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,SFR,10.8, ,470448,64042009, ,SINGLE FAMILY RESIDENCE,No,1480500,140972.29174161,1480500,1480500,0,1108800,105579.24828308,1108800,1108800,0,371700,371700,371700,0,,0.0,0,2023,23,DEED (REG),0,0.0,0,0,0,0,0,3017,3831,3017,1788,0,0,0,600,1989
00755111,15.0,24.60007429,Mecklenburg,CORNELIUS,NC,28031,RP,Residential,RURAL HOMESITE,25.0, ,1089000,64091073, ,SINGLE FAMILY RESIDENCE,No,1836102,74638.06728898,1836102,1836102,0,1611202,65495.81847421,1611202,1611202,0,224900,224900,224900,0,,3151.87,2023,2023,27,WARRANTY DEED,29500,1199.18337055,0,0,0,0,0,2646,2886,2646,1398,0,0,1398,1235,1978
19725115,15.0,47.03220797,Mecklenburg,CHARLOTTE,NC,28227,R,Residential,RURAL HOMESITE,47.02, ,2048191,57142020, ,SINGLE FAMILY RESIDENCE,No,2174675,46237.99506836,2174675,2174675,0,2046575,43514.3296157,2046575,2046575,0,128100,128100,128100,0,,1800.87,2023,2023,16,WARRANTY DEED,0,0.0,0,0,0,0,0,1352,1637,1352,872,0,0,0,400,1900
00749103,15.0,18.02397265,Mecklenburg,DAVIDSON,NC,28036,RPA,Residential,RURAL HOMESITE,18.015, ,784733,64042000, ,SINGLE FAMILY RESIDENCE,No,2370753,131533.32207625,2370753,2370753,0,1755453,97395.45403453,1755453,1755453,0,615300,615300,615300,0,,6464.62,2023,2023,23,GRANT DEED,192000,10652.47954495,149440,0,0,0,0,4154,5289,4154,2175,0,0,0,2160,1997
01702101,15.0,16.7392056,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,SFR,17.65, ,768834,62241105, ,SINGLE FAMILY RESIDENCE,No,805200,48102.64115026,805200,805200,0,795800,47541.08523022,795800,795800,0,9400,9400,9400,0,,5226.55,2023,2023,4,DEED (REG),0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22738199,15.0,10.09717543,Mecklenburg,MATTHEWS,NC,28105,R12,Residential,SFR,10.04,Yes,437342,58351011, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,19,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09928203,15.0,14.44496714,Mecklenburg,CHARLOTTE,NC,28215,R17MF,Residential,TOWNHOUSE/ROWHOUSE,14.6,Yes,635976,16091005, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,8,WARRANTY DEED,142000,9830.41350437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13916108,2.0,33.83127418,Mecklenburg,MIDLAND,NC,28107,R,Residential,FOREST,34.166,Yes,1488271,57151009, ,AGRICULTURAL,No,545289,16117.89721951,545289,545289,0,545289,16117.89721951,545289,545289,0,0,0,0,0,,0.0,0,2023,16,WARRANTY DEED,575000,16996.10830444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02301126,8.0,41.84833057,Mecklenburg,HUNTERSVILLE,NC,28078,R,Residential,RESIDENTIAL (NEC),37.26, ,1623046,62222027, ,SINGLE FAMILY RESIDENCE,No,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,,0.0,0,2023,12,WARRANTY DEED,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
