House to Lot Ratio (Bottom),House to Lot Ratio (Top),Acres (Bottom),Acres (Top),VDL Sale Price (Bottom),VDL Sale Price (Top),Records Used,R^2 Test,MSE Test
0.1,0.2,0.1,0.05,0.2,0.15,14004,0.8125835325277777,5.541164593152963
0.1,0.2,0.1,0.05,0.2,0.2,13809,0.8191818242008942,5.265892354120986
0.1,0.2,0.1,0.1,0.2,0.01,14620,0.8316383832166857,5.031204695219153
0.1,0.2,0.1,0.1,0.2,0.05,14439,0.8394319964267406,4.558831273826068
0.1,0.2,0.1,0.1,0.2,0.1,14126,0.8175674210264418,5.381896012901038
0.1,0.2,0.1,0.1,0.2,0.15,13912,0.807783622783337,5.496324647974273
0.1,0.2,0.1,0.1,0.2,0.2,13701,0.8169199629112158,5.187269681851465
0.1,0.2,0.1,0.15,0.2,0.01,14514,0.8354594692356735,4.715054627349495
0.1,0.2,0.1,0.15,0.2,0.05,14330,0.8369510536285203,4.597237806121564
0.1,0.2,0.1,0.15,0.2,0.1,14032,0.8248631646528118,4.816051630919795
0.1,0.2,0.1,0.15,0.2,0.15,13823,0.8240084941707443,4.82255791837033
0.1,0.2,0.1,0.15,0.2,0.2,13609,0.8394244571422919,4.514069543523651
0.1,0.2,0.1,0.2,0.2,0.01,14414,0.8274901634901045,4.821341227403262
0.1,0.2,0.1,0.2,0.2,0.05,14231,0.8250973502565735,4.994790790185761
0.1,0.2,0.1,0.2,0.2,0.1,13937,0.8605085475506922,3.8101524507299387
0.1,0.2,0.1,0.2,0.2,0.15,13729,0.8293360489681405,4.911136528609293
0.1,0.2,0.1,0.2,0.2,0.2,13493,0.8353245100807283,4.480436443304965
0.1,0.01,0.15,0.01,0.01,0.01,16273,0.7550049510085438,89.09029046350993
0.1,0.01,0.15,0.01,0.01,0.05,16055,0.7324197542125039,78.83395605200165
0.1,0.01,0.15,0.01,0.01,0.1,15721,0.735870281236787,93.53316987086845
0.1,0.01,0.15,0.01,0.01,0.15,15545,0.6461281333298172,120.68743706728112
0.1,0.01,0.15,0.01,0.01,0.2,15358,0.6904086490227568,105.33847186655328
0.1,0.01,0.15,0.05,0.01,0.01,16005,0.7122597605409279,72.72977680296499
0.1,0.01,0.15,0.05,0.01,0.05,15816,0.755896462802554,82.1167546702669
0.1,0.01,0.15,0.05,0.01,0.1,15495,0.6868422939725788,91.0386582261839
0.1,0.01,0.15,0.05,0.01,0.15,15347,0.7528628620989292,67.56831004451277
0.1,0.01,0.15,0.05,0.01,0.2,15164,0.7244833912244533,88.4288900589845
0.1,0.01,0.15,0.1,0.01,0.01,15894,0.7737861840281643,71.50041483254756
0.1,0.01,0.15,0.1,0.01,0.05,15708,0.7422424098815987,73.91655725919526
0.1,0.01,0.15,0.1,0.01,0.1,15402,0.7256627993143896,73.0671780772637
0.1,0.01,0.15,0.1,0.01,0.15,15257,0.6634855888561946,90.52070085666095
0.1,0.01,0.15,0.1,0.01,0.2,15074,0.7439136046246184,81.83442262777413
0.1,0.01,0.15,0.15,0.01,0.01,15766,0.7197171474696268,80.05641592177719
0.1,0.01,0.15,0.15,0.01,0.05,15583,0.7130153235206306,88.10667178865125
0.1,0.01,0.15,0.15,0.01,0.1,15287,0.6897306942484529,98.92065117117286
0.1,0.01,0.15,0.15,0.01,0.15,15122,0.7016689393703027,82.38855359180155
0.1,0.01,0.15,0.15,0.01,0.2,14965,0.6524611445736097,107.69345426086358
0.1,0.01,0.15,0.2,0.01,0.01,15653,0.6925172441955973,83.33358001583395
0.1,0.01,0.15,0.2,0.01,0.05,15482,0.7398006769754465,70.1543104597075
0.1,0.01,0.15,0.2,0.01,0.1,15190,0.7029202920434063,92.33851361336123
0.1,0.01,0.15,0.2,0.01,0.15,15027,0.7500605354235634,85.64769361729554
0.1,0.01,0.15,0.2,0.01,0.2,14856,0.598477417841164,120.53816693237803
0.1,0.05,0.15,0.01,0.01,0.01,16187,0.8505099264426337,30.954213289837107
0.1,0.05,0.15,0.01,0.01,0.05,15969,0.8466723830727976,27.23586314932721
0.1,0.05,0.15,0.01,0.01,0.1,15635,0.881902419431157,24.944713736896517
0.1,0.05,0.15,0.01,0.01,0.15,15467,0.8275342752647139,37.75915251076935
0.1,0.05,0.15,0.01,0.01,0.2,15273,0.869898886692277,23.82226965374266
0.1,0.05,0.15,0.05,0.01,0.01,15923,0.8484370682921245,27.59137302808642
0.1,0.05,0.15,0.05,0.01,0.05,15734,0.8577371972614001,29.918152269642782
0.1,0.05,0.15,0.05,0.01,0.1,15413,0.8317161529046919,32.348236999339555
0.1,0.05,0.15,0.05,0.01,0.15,15268,0.8770134831241436,19.14873298143697
0.1,0.05,0.15,0.05,0.01,0.2,15083,0.8320885375246019,29.86940518097697
0.1,0.05,0.15,0.1,0.01,0.01,15812,0.8438281917448771,31.002526920484804
0.1,0.05,0.15,0.1,0.01,0.05,15626,0.8634452144732526,26.81803608377005
0.1,0.05,0.15,0.1,0.01,0.1,15320,0.8332933717793567,32.50953840623115
0.1,0.05,0.15,0.1,0.01,0.15,15176,0.8370069831350158,30.803643015185145
0.1,0.05,0.15,0.1,0.01,0.2,14993,0.8063293363905769,33.83669987506536
0.1,0.05,0.15,0.15,0.01,0.01,15687,0.847501847481646,29.148683882835627
0.1,0.05,0.15,0.15,0.01,0.05,15504,0.8483474862515943,28.13588688009039
0.1,0.05,0.15,0.15,0.01,0.1,15208,0.862424129408488,26.17783081150763
0.1,0.05,0.15,0.15,0.01,0.15,15067,0.8451066287184891,27.544148504419248
0.1,0.05,0.15,0.15,0.01,0.2,14887,0.8539389304232109,28.45459648283203
0.1,0.05,0.15,0.2,0.01,0.01,15577,0.837915853074416,32.12723231805834
0.1,0.05,0.15,0.2,0.01,0.05,15406,0.8175343530834891,33.31844156023261
0.1,0.05,0.15,0.2,0.01,0.1,15114,0.836646042961801,28.734172930060343
0.1,0.05,0.15,0.2,0.01,0.15,14954,0.859139237923005,25.02360167134054
0.1,0.05,0.15,0.2,0.01,0.2,14785,0.820157362203918,38.89643517533746
0.1,0.1,0.15,0.01,0.01,0.01,15757,0.8191022739903631,16.40241324549165
0.1,0.1,0.15,0.01,0.01,0.05,15552,0.8219539862833156,16.11093339391934
0.1,0.1,0.15,0.01,0.01,0.1,15230,0.831095071753494,14.940666210933578
0.1,0.1,0.15,0.01,0.01,0.15,15029,0.8168772994071469,15.472281720647374
0.1,0.1,0.15,0.01,0.01,0.2,14844,0.8367482279238898,14.02624675943386
0.1,0.1,0.15,0.05,0.01,0.01,15517,0.8261511585599463,14.271812631195225
0.1,0.1,0.15,0.05,0.01,0.05,15329,0.8332004310199255,14.501240518377525
0.1,0.1,0.15,0.05,0.01,0.1,15038,0.812667561435601,15.516221734984992
0.1,0.1,0.15,0.05,0.01,0.15,14861,0.8235665908413412,15.406319949983288
0.1,0.1,0.15,0.05,0.01,0.2,14676,0.8513958979900088,12.770163863153233
0.1,0.1,0.15,0.1,0.01,0.01,15408,0.8120120438240844,16.57544772850568
0.1,0.1,0.15,0.1,0.01,0.05,15226,0.8051350576358776,17.736012879232334
0.1,0.1,0.15,0.1,0.01,0.1,14940,0.8189512655325801,15.423030767269156
0.1,0.1,0.15,0.1,0.01,0.15,14772,0.8497446190637037,12.741224108740429
0.1,0.1,0.15,0.1,0.01,0.2,14587,0.8351654141125021,14.945126035673965
0.1,0.1,0.15,0.15,0.01,0.01,15281,0.8124328777100674,15.208960161023306
0.1,0.1,0.15,0.15,0.01,0.05,15098,0.8238978783787839,15.024425361489966
0.1,0.1,0.15,0.15,0.01,0.1,14802,0.8210134091984396,15.14302379408406
0.1,0.1,0.15,0.15,0.01,0.15,14662,0.8383557210055681,13.864498854037427
0.1,0.1,0.15,0.15,0.01,0.2,14481,0.799997573064517,15.755694926809799
0.1,0.1,0.15,0.2,0.01,0.01,15182,0.8174083821030897,17.00449352372356
0.1,0.1,0.15,0.2,0.01,0.05,15002,0.817938261386669,15.030211839441222
0.1,0.1,0.15,0.2,0.01,0.1,14710,0.8438428569077548,13.840169957674338
0.1,0.1,0.15,0.2,0.01,0.15,14574,0.838844437989674,13.833155366508956
0.1,0.1,0.15,0.2,0.01,0.2,14395,0.842278484913476,14.29258479125004
0.1,0.15,0.15,0.01,0.01,0.01,15426,0.8437664450003294,7.7484084244789395
0.1,0.15,0.15,0.01,0.01,0.05,15219,0.8385968767155021,8.567908970937633
0.1,0.15,0.15,0.01,0.01,0.1,14912,0.8299207318139358,8.802616046003527
0.1,0.15,0.15,0.01,0.01,0.15,14704,0.8333284634379836,7.845835405188871
0.1,0.15,0.15,0.01,0.01,0.2,14519,0.8465345815792598,7.296778186630832
0.1,0.15,0.15,0.05,0.01,0.01,15193,0.8597978716122072,7.2298762168514115
0.1,0.15,0.15,0.05,0.01,0.05,15018,0.8306781185684454,7.828507831264255
0.1,0.15,0.15,0.05,0.01,0.1,14714,0.8243346913412168,8.640228927274485
0.1,0.15,0.15,0.05,0.01,0.15,14539,0.825412542687937,8.827742841907273
0.1,0.15,0.15,0.05,0.01,0.2,14358,0.8159386875438875,9.318950838582404
0.1,0.15,0.15,0.1,0.01,0.01,15089,0.817052921225305,9.354611422724599
0.1,0.15,0.15,0.1,0.01,0.05,14908,0.8295557113118143,8.898852669677407
0.1,0.15,0.15,0.1,0.01,0.1,14626,0.8466267738893672,7.549625030819118
0.1,0.15,0.15,0.1,0.01,0.15,14454,0.834619550121211,8.792145760347513
0.1,0.15,0.15,0.1,0.01,0.2,14269,0.8294622998892349,9.108386297101116
0.1,0.15,0.15,0.15,0.01,0.01,14958,0.8221571941398478,9.001801611692528
0.1,0.15,0.15,0.15,0.01,0.05,14779,0.8391925959833393,7.789835146356264
0.1,0.15,0.15,0.15,0.01,0.1,14504,0.8276568422264128,8.192591223150126
0.1,0.15,0.15,0.15,0.01,0.15,14341,0.825848211439029,8.334884727171787
0.1,0.15,0.15,0.15,0.01,0.2,14160,0.8176877311181985,9.336899568268784
0.1,0.15,0.15,0.2,0.01,0.01,14865,0.8571683146000849,7.288227791812848
0.1,0.15,0.15,0.2,0.01,0.05,14686,0.8334389855883534,8.52879782165112
0.1,0.15,0.15,0.2,0.01,0.1,14417,0.8304596994959169,8.926225094629759
0.1,0.15,0.15,0.2,0.01,0.15,14259,0.8416165310908613,8.442881776084814
0.1,0.15,0.15,0.2,0.01,0.2,14078,0.837929115703045,7.639500000523568
0.1,0.2,0.15,0.01,0.01,0.01,14954,0.8108040244069038,5.22539935547081
0.1,0.2,0.15,0.01,0.01,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.15,0.01,0.01,0.1,14472,0.8311682861443728,5.052762324431794
0.1,0.2,0.15,0.01,0.01,0.15,14237,0.8287617243856196,4.633657137523068
0.1,0.2,0.15,0.01,0.01,0.2,14071,0.8068977771376415,5.6037999719094795
0.1,0.2,0.15,0.05,0.01,0.01,14718,0.8148254018973927,5.281240936730265
0.1,0.2,0.15,0.05,0.01,0.05,14543,0.8146356004130391,4.912503870755958
0.1,0.2,0.15,0.05,0.01,0.1,14268,0.8314480179883377,4.631336202936231
0.1,0.2,0.15,0.05,0.01,0.15,14074,0.8032586851825563,6.1212027715116815
0.1,0.2,0.15,0.05,0.01,0.2,13889,0.8022595830183418,5.714745255687154
0.1,0.2,0.15,0.1,0.01,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.15,0.1,0.01,0.05,14452,0.8338244982993419,4.621763530009543
0.1,0.2,0.15,0.1,0.01,0.1,14158,0.8216472732563591,5.134036260720544
0.1,0.2,0.15,0.1,0.01,0.15,13985,0.800165199296719,5.653889735900675
0.1,0.2,0.15,0.1,0.01,0.2,13804,0.8170344116112904,5.309046979021613
0.1,0.2,0.15,0.15,0.01,0.01,14499,0.8471053484837577,4.530143069521511
0.1,0.2,0.15,0.15,0.01,0.05,14323,0.830617849111986,4.831768293148543
0.1,0.2,0.15,0.15,0.01,0.1,14047,0.8181851583295374,5.180063887807813
0.1,0.2,0.15,0.15,0.01,0.15,13880,0.8186405520954531,5.085806148475996
0.1,0.2,0.15,0.15,0.01,0.2,13701,0.8399181810997619,4.754293896996228
0.1,0.2,0.15,0.2,0.01,0.01,14407,0.8104467746472179,5.335334884919253
0.1,0.2,0.15,0.2,0.01,0.05,14233,0.8321497706136964,4.865363014193713
0.1,0.2,0.15,0.2,0.01,0.1,13961,0.8416214652907767,4.33127916215916
0.1,0.2,0.15,0.2,0.01,0.15,13796,0.8183056302017295,5.529960001747983
0.1,0.2,0.15,0.2,0.01,0.2,13617,0.8455762407881952,4.68309347968652
0.1,0.01,0.15,0.01,0.05,0.01,16273,0.7550049510085438,89.09029046350993
0.1,0.01,0.15,0.01,0.05,0.05,16055,0.7324197542125039,78.83395605200165
0.1,0.01,0.15,0.01,0.05,0.1,15720,0.7472490209811673,93.41458181962473
0.1,0.01,0.15,0.01,0.05,0.15,15537,0.7045090532755967,101.46513961565854
0.1,0.01,0.15,0.01,0.05,0.2,15330,0.7903862824472226,51.322694163818575
0.1,0.01,0.15,0.05,0.05,0.01,16005,0.7122597605409279,72.72977680296499
0.1,0.01,0.15,0.05,0.05,0.05,15812,0.7561831837617,72.54640009128782
0.1,0.01,0.15,0.05,0.05,0.1,15495,0.6868422939725788,91.0386582261839
0.1,0.01,0.15,0.05,0.05,0.15,15320,0.6873282053303791,104.21559918211011
0.1,0.01,0.15,0.05,0.05,0.2,15136,0.6752978241690426,95.30560525408295
0.1,0.01,0.15,0.1,0.05,0.01,15894,0.7737861840281643,71.50041483254756
0.1,0.01,0.15,0.1,0.05,0.05,15707,0.742653418150548,71.1951051924961
0.1,0.01,0.15,0.1,0.05,0.1,15402,0.7256627993143896,73.0671780772637
0.1,0.01,0.15,0.1,0.05,0.15,15230,0.6673501501496202,102.08895051768188
0.1,0.01,0.15,0.1,0.05,0.2,15046,0.6687484257909356,101.7294392835374
0.1,0.01,0.15,0.15,0.05,0.01,15766,0.7197171474696268,80.05641592177719
0.1,0.01,0.15,0.15,0.05,0.05,15582,0.6922197874004206,108.64633227915296
0.1,0.01,0.15,0.15,0.05,0.1,15279,0.6960469540841201,102.99318717823532
0.1,0.01,0.15,0.15,0.05,0.15,15113,0.6811607910083908,90.47386924324158
0.1,0.01,0.15,0.15,0.05,0.2,14939,0.6991050738325943,91.92913358919793
0.1,0.01,0.15,0.2,0.05,0.01,15653,0.6925172441955973,83.33358001583395
0.1,0.01,0.15,0.2,0.05,0.05,15479,0.7099056409583274,82.54055135488805
0.1,0.01,0.15,0.2,0.05,0.1,15182,0.7615682338471694,70.41172654920646
0.1,0.01,0.15,0.2,0.05,0.15,15019,0.7218310558877044,100.2695818437614
0.1,0.01,0.15,0.2,0.05,0.2,14837,0.7341480491157839,84.0836220858592
0.1,0.05,0.15,0.01,0.05,0.01,16187,0.8505099264426337,30.954213289837107
0.1,0.05,0.15,0.01,0.05,0.05,15969,0.8466723830727976,27.23586314932721
0.1,0.05,0.15,0.01,0.05,0.1,15634,0.8756080940770835,25.32354466815075
0.1,0.05,0.15,0.01,0.05,0.15,15453,0.8223255157742528,36.527444825470624
0.1,0.05,0.15,0.01,0.05,0.2,15245,0.8430081762526881,31.34982486779446
0.1,0.05,0.15,0.05,0.05,0.01,15923,0.8484370682921245,27.59137302808642
0.1,0.05,0.15,0.05,0.05,0.05,15730,0.8760687470198715,26.714268886309664
0.1,0.05,0.15,0.05,0.05,0.1,15413,0.8317161529046919,32.348236999339555
0.1,0.05,0.15,0.05,0.05,0.15,15265,0.8827102205117723,21.440097629138847
0.1,0.05,0.15,0.05,0.05,0.2,15055,0.8101884892318071,36.53670248787706
0.1,0.05,0.15,0.1,0.05,0.01,15812,0.8438281917448771,31.002526920484804
0.1,0.05,0.15,0.1,0.05,0.05,15625,0.8622476648276403,27.293213648704413
0.1,0.05,0.15,0.1,0.05,0.1,15320,0.8332933717793567,32.50953840623115
0.1,0.05,0.15,0.1,0.05,0.15,15149,0.8720053787424125,23.400201429763776
0.1,0.05,0.15,0.1,0.05,0.2,14965,0.8359283272405149,28.9692052517199
0.1,0.05,0.15,0.15,0.05,0.01,15687,0.847501847481646,29.148683882835627
0.1,0.05,0.15,0.15,0.05,0.05,15503,0.8536361528180632,27.363856468152488
0.1,0.05,0.15,0.15,0.05,0.1,15204,0.8628055026604744,26.52643953659617
0.1,0.05,0.15,0.15,0.05,0.15,15039,0.8479115628768079,27.136543247259997
0.1,0.05,0.15,0.15,0.05,0.2,14861,0.8551667751401018,29.238231538104948
0.1,0.05,0.15,0.2,0.05,0.01,15577,0.837915853074416,32.12723231805834
0.1,0.05,0.15,0.2,0.05,0.05,15406,0.8175343530834891,33.31844156023261
0.1,0.05,0.15,0.2,0.05,0.1,15106,0.8354436458542082,30.798845952935228
0.1,0.05,0.15,0.2,0.05,0.15,14945,0.8323453738967792,30.236157901912918
0.1,0.05,0.15,0.2,0.05,0.2,14763,0.8372575994972107,35.12856173850481
0.1,0.1,0.15,0.01,0.05,0.01,15757,0.8191022739903631,16.40241324549165
0.1,0.1,0.15,0.01,0.05,0.05,15543,0.8204199533475536,15.48747760575286
0.1,0.1,0.15,0.01,0.05,0.1,15205,0.8222849825699251,16.35305220737467
0.1,0.1,0.15,0.01,0.05,0.15,15023,0.8064521650861338,16.47328167478426
0.1,0.1,0.15,0.01,0.05,0.2,14820,0.8437968757672218,12.87421801475666
0.1,0.1,0.15,0.05,0.05,0.01,15517,0.8261511585599463,14.271812631195225
0.1,0.1,0.15,0.05,0.05,0.05,15327,0.8329925573668754,14.499133661814922
0.1,0.1,0.15,0.05,0.05,0.1,15026,0.8265571838751928,13.12793038572303
0.1,0.1,0.15,0.05,0.05,0.15,14859,0.8221952557690155,14.50655562456923
0.1,0.1,0.15,0.05,0.05,0.2,14648,0.8315589598957205,14.59713532274998
0.1,0.1,0.15,0.1,0.05,0.01,15408,0.8120120438240844,16.57544772850568
0.1,0.1,0.15,0.1,0.05,0.05,15222,0.795390765878873,18.031381352559784
0.1,0.1,0.15,0.1,0.05,0.1,14934,0.8370234001675639,14.584467315904643
0.1,0.1,0.15,0.1,0.05,0.15,14770,0.8484211665251755,13.406403554188103
0.1,0.1,0.15,0.1,0.05,0.2,14559,0.8188007704999694,15.31977990161691
0.1,0.1,0.15,0.15,0.05,0.01,15281,0.8124328777100674,15.208960161023306
0.1,0.1,0.15,0.15,0.05,0.05,15098,0.8238978783787839,15.024425361489966
0.1,0.1,0.15,0.15,0.05,0.1,14802,0.8210134091984396,15.14302379408406
0.1,0.1,0.15,0.15,0.05,0.15,14661,0.8158623818367221,15.91586604391137
0.1,0.1,0.15,0.15,0.05,0.2,14455,0.832446020873885,13.796423778001843
0.1,0.1,0.15,0.2,0.05,0.01,15182,0.8174083821030897,17.00449352372356
0.1,0.1,0.15,0.2,0.05,0.05,14999,0.8419953357749245,13.439802675306831
0.1,0.1,0.15,0.2,0.05,0.1,14710,0.8438428569077548,13.840169957674338
0.1,0.1,0.15,0.2,0.05,0.15,14550,0.7943583069029305,18.94627575649977
0.1,0.1,0.15,0.2,0.05,0.2,14371,0.8400605123370395,13.656660428166314
0.1,0.15,0.15,0.01,0.05,0.01,15426,0.8437664450003294,7.7484084244789395
0.1,0.15,0.15,0.01,0.05,0.05,15219,0.8385968767155021,8.567908970937633
0.1,0.15,0.15,0.01,0.05,0.1,14902,0.8406007295014002,8.465299707873358
0.1,0.15,0.15,0.01,0.05,0.15,14692,0.8302021784311742,7.8811285119703385
0.1,0.15,0.15,0.01,0.05,0.2,14513,0.8639240937696154,6.736466650114254
0.1,0.15,0.15,0.05,0.05,0.01,15193,0.8597978716122072,7.2298762168514115
0.1,0.15,0.15,0.05,0.05,0.05,15008,0.8378422480293563,8.701557480160849
0.1,0.15,0.15,0.05,0.05,0.1,14714,0.8243346913412168,8.640228927274485
0.1,0.15,0.15,0.05,0.05,0.15,14535,0.8317454470839049,7.977920293185515
0.1,0.15,0.15,0.05,0.05,0.2,14326,0.8115012976456841,9.1423532485319
0.1,0.15,0.15,0.1,0.05,0.01,15089,0.817052921225305,9.354611422724599
0.1,0.15,0.15,0.1,0.05,0.05,14906,0.8340372772506607,8.586677330536586
0.1,0.15,0.15,0.1,0.05,0.1,14620,0.8422915491296074,7.499264932506688
0.1,0.15,0.15,0.1,0.05,0.15,14450,0.8426025753138406,8.44953153152197
0.1,0.15,0.15,0.1,0.05,0.2,14241,0.8152802521770062,8.945214826178487
0.1,0.15,0.15,0.15,0.05,0.01,14958,0.8221571941398478,9.001801611692528
0.1,0.15,0.15,0.15,0.05,0.05,14775,0.8482353626638731,7.514788103253713
0.1,0.15,0.15,0.15,0.05,0.1,14498,0.8553844903917913,6.588463077605165
0.1,0.15,0.15,0.15,0.05,0.15,14338,0.83289908415509,8.401902484550623
0.1,0.15,0.15,0.15,0.05,0.2,14134,0.8420993131122305,8.051468848218544
0.1,0.15,0.15,0.2,0.05,0.01,14865,0.8571683146000849,7.288227791812848
0.1,0.15,0.15,0.2,0.05,0.05,14686,0.8334389855883534,8.52879782165112
0.1,0.15,0.15,0.2,0.05,0.1,14411,0.8265032824471243,8.82388706764739
0.1,0.15,0.15,0.2,0.05,0.15,14256,0.8534298585626549,7.539145156999115
0.1,0.15,0.15,0.2,0.05,0.2,14054,0.8450585028229538,8.15537542609206
0.1,0.2,0.15,0.01,0.05,0.01,14954,0.8108040244069038,5.22539935547081
0.1,0.2,0.15,0.01,0.05,0.05,14740,0.8233430437323519,5.030660319021629
0.1,0.2,0.15,0.01,0.05,0.1,14466,0.8141283134662614,5.182051513099979
0.1,0.2,0.15,0.01,0.05,0.15,14224,0.8225188919355483,4.865049253445853
0.1,0.2,0.15,0.01,0.05,0.2,14035,0.8177860803014441,5.170448959455836
0.1,0.2,0.15,0.05,0.05,0.01,14718,0.8148254018973927,5.281240936730265
0.1,0.2,0.15,0.05,0.05,0.05,14543,0.8146356004130391,4.912503870755958
0.1,0.2,0.15,0.05,0.05,0.1,14265,0.8036802420545491,5.597559210451501
0.1,0.2,0.15,0.05,0.05,0.15,14060,0.8098660732575858,5.6936250311913685
0.1,0.2,0.15,0.05,0.05,0.2,13879,0.789609764987492,6.281087688189111
0.1,0.2,0.15,0.1,0.05,0.01,14621,0.8208575562742827,4.916032276716754
0.1,0.2,0.15,0.1,0.05,0.05,14452,0.8338244982993419,4.621763530009543
0.1,0.2,0.15,0.1,0.05,0.1,14157,0.8192845828262542,5.18856719485841
0.1,0.2,0.15,0.1,0.05,0.15,13981,0.8134986585813797,4.952635366611623
0.1,0.2,0.15,0.1,0.05,0.2,13772,0.8231787095289116,5.208566639919789
0.1,0.2,0.15,0.15,0.05,0.01,14499,0.8471053484837577,4.530143069521511
0.1,0.2,0.15,0.15,0.05,0.05,14320,0.812561420679567,5.279113595209679
0.1,0.2,0.15,0.15,0.05,0.1,14041,0.8197410849015778,4.929788838571431
0.1,0.2,0.15,0.15,0.05,0.15,13876,0.8286134053301877,4.666502970286693
0.1,0.2,0.15,0.15,0.05,0.2,13670,0.8407992381278135,4.701130868081329
0.1,0.2,0.15,0.2,0.05,0.01,14407,0.8104467746472179,5.335334884919253
0.1,0.2,0.15,0.2,0.05,0.05,14228,0.8304317261433191,4.780493140904328
0.1,0.2,0.15,0.2,0.05,0.1,13955,0.8408878889616213,4.4083379681016375
0.1,0.2,0.15,0.2,0.05,0.15,13792,0.8290236163761309,5.148131306175478
0.1,0.2,0.15,0.2,0.05,0.2,13588,0.8209449102751094,5.1690316505433085
0.1,0.01,0.15,0.01,0.1,0.01,16273,0.7550049510085438,89.09029046350993
0.1,0.01,0.15,0.01,0.1,0.05,16055,0.7324197542125039,78.83395605200165
0.1,0.01,0.15,0.01,0.1,0.1,15714,0.8035425384730385,62.353217892104354
0.1,0.01,0.15,0.01,0.1,0.15,15514,0.6301998460342093,144.56134184400668
0.1,0.01,0.15,0.01,0.1,0.2,15313,0.7406734681705447,57.991309573011534
0.1,0.01,0.15,0.05,0.1,0.01,16005,0.7122597605409279,72.72977680296499
0.1,0.01,0.15,0.05,0.1,0.05,15812,0.7561831837617,72.54640009128782
0.1,0.01,0.15,0.05,0.1,0.1,15493,0.7080791885975446,86.0517838712867
0.1,0.01,0.15,0.05,0.1,0.15,15314,0.7285899557610362,76.32938605892582
0.1,0.01,0.15,0.05,0.1,0.2,15119,0.6556544459763558,97.27747075546543
0.1,0.01,0.15,0.1,0.1,0.01,15894,0.7737861840281643,71.50041483254756
0.1,0.01,0.15,0.1,0.1,0.05,15702,0.7382690372499718,70.8489207167353
0.1,0.01,0.15,0.1,0.1,0.1,15398,0.6191352975438782,139.13282138385148
0.1,0.01,0.15,0.1,0.1,0.15,15224,0.7014628247525971,105.09512845440642
0.1,0.01,0.15,0.1,0.1,0.2,15023,0.674278944886195,106.63023511486833
0.1,0.01,0.15,0.15,0.1,0.01,15766,0.7197171474696268,80.05641592177719
0.1,0.01,0.15,0.15,0.1,0.05,15577,0.711008134287303,103.41062120660101
0.1,0.01,0.15,0.15,0.1,0.1,15274,0.7136495348454428,92.03031861123797
0.1,0.01,0.15,0.15,0.1,0.15,15089,0.7186904086323687,77.37377416204662
0.1,0.01,0.15,0.15,0.1,0.2,14917,0.7183493619479402,79.14499178401843
0.1,0.01,0.15,0.2,0.1,0.01,15653,0.6925172441955973,83.33358001583395
0.1,0.01,0.15,0.2,0.1,0.05,15477,0.7320725177636347,71.65480923102942
0.1,0.01,0.15,0.2,0.1,0.1,15177,0.7240922544600756,97.93613845706943
0.1,0.01,0.15,0.2,0.1,0.15,14989,0.6812946748201993,99.60874828757866
0.1,0.01,0.15,0.2,0.1,0.2,14815,0.7202656741602327,95.05654586446023
0.1,0.05,0.15,0.01,0.1,0.01,16187,0.8505099264426337,30.954213289837107
0.1,0.05,0.15,0.01,0.1,0.05,15969,0.8466723830727976,27.23586314932721
0.1,0.05,0.15,0.01,0.1,0.1,15628,0.8801109970684535,23.18888705890777
0.1,0.05,0.15,0.01,0.1,0.15,15451,0.8423826408883025,30.956139387553577
0.1,0.05,0.15,0.01,0.1,0.2,15228,0.8365851750455219,31.31204185186902
0.1,0.05,0.15,0.05,0.1,0.01,15923,0.8484370682921245,27.59137302808642
0.1,0.05,0.15,0.05,0.1,0.05,15730,0.8760687470198715,26.714268886309664
0.1,0.05,0.15,0.05,0.1,0.1,15411,0.8285232501657134,32.560059774986875
0.1,0.05,0.15,0.05,0.1,0.15,15239,0.8851110130057632,20.460075720457443
0.1,0.05,0.15,0.05,0.1,0.2,15038,0.831217481404777,33.906501932597095
0.1,0.05,0.15,0.1,0.1,0.01,15812,0.8438281917448771,31.002526920484804
0.1,0.05,0.15,0.1,0.1,0.05,15625,0.8622476648276403,27.293213648704413
0.1,0.05,0.15,0.1,0.1,0.1,15318,0.8331133851565193,31.175867101490102
0.1,0.05,0.15,0.1,0.1,0.15,15140,0.8246663280436651,33.25110377872465
0.1,0.05,0.15,0.1,0.1,0.2,14949,0.7964859032452273,36.918137963622996
0.1,0.05,0.15,0.15,0.1,0.01,15687,0.847501847481646,29.148683882835627
0.1,0.05,0.15,0.15,0.1,0.05,15498,0.8594374317793405,26.240843093191806
0.1,0.05,0.15,0.15,0.1,0.1,15198,0.8605170581501963,25.905618995921593
0.1,0.05,0.15,0.15,0.1,0.15,15016,0.8409077968983694,27.12084552254815
0.1,0.05,0.15,0.15,0.1,0.2,14839,0.8452563136624693,31.98139064811323
0.1,0.05,0.15,0.2,0.1,0.01,15577,0.837915853074416,32.12723231805834
0.1,0.05,0.15,0.2,0.1,0.05,15401,0.8672721405514614,23.10716765582448
0.1,0.05,0.15,0.2,0.1,0.1,15101,0.8403434401468786,29.6869803647619
0.1,0.05,0.15,0.2,0.1,0.15,14922,0.855172831099089,27.483749300717243
